date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:51	118297/118297	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c3f-1ce19%22	https://colorlib.com/polygon/octopus/assets/vendor/summernote/summernote.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/summernote/summernote.js	(from https://colorlib.com/polygon/octopus/mailbox-folder.html)
14:18:52	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cb5effc-4d7%22	https://colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://colorlib.com/polygon/octopus/pages-lock-screen.html)
14:18:52	11166/11166	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48cfc-2b9e%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-idletimer/dist/idle-timer.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-idletimer/dist/idle-timer.js	(from https://colorlib.com/polygon/octopus/pages-session-timeout.html)
14:18:52	334/334	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1f-14e%22	https://colorlib.com/polygon/octopus/assets/javascripts/pages/examples.lockscreen.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/pages/examples.lockscreen.js	(from https://colorlib.com/polygon/octopus/pages-session-timeout.html)
14:18:52	2093/2093	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1e-82d%22	https://colorlib.com/polygon/octopus/assets/javascripts/pages/examples.session.timeout.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/pages/examples.session.timeout.js	(from https://colorlib.com/polygon/octopus/pages-session-timeout.html)
14:18:52	12017/12017	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c44-2ef1%22	https://colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.css	(from https://colorlib.com/polygon/octopus/pages-calendar.html)
14:18:52	700/700	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c44-2bc%22	https://colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.print.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.print.css	(from https://colorlib.com/polygon/octopus/pages-calendar.html)
14:18:53	31776/31776	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48cef-7c20%22	https://colorlib.com/polygon/octopus/assets/vendor/fullcalendar/lib/moment.min.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/fullcalendar/lib/moment.min.js	(from https://colorlib.com/polygon/octopus/pages-calendar.html)
14:18:53	186016/186016	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c45-2d6a0%22	https://colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.js	(from https://colorlib.com/polygon/octopus/pages-calendar.html)
14:18:53	4203/4203	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1e-106b%22	https://colorlib.com/polygon/octopus/assets/javascripts/pages/examples.calendar.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/pages/examples.calendar.js	(from https://colorlib.com/polygon/octopus/pages-calendar.html)
14:18:54	191319/191319	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c10-30c14%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-3.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/projects/project-3.jpg	(from https://colorlib.com/polygon/octopus/pages-timeline.html)
14:18:54	168766/168766	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c11-2b7ec%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-2.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/projects/project-2.jpg	(from https://colorlib.com/polygon/octopus/pages-timeline.html)
14:18:54	58388/58388	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c82-e414%22	https://colorlib.com/polygon/octopus/assets/vendor/gmaps/gmaps.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/gmaps/gmaps.js	(from https://colorlib.com/polygon/octopus/pages-timeline.html)
14:18:54	1057/1057	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1e-421%22	https://colorlib.com/polygon/octopus/assets/javascripts/pages/examples.timeline.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/pages/examples.timeline.js	(from https://colorlib.com/polygon/octopus/pages-timeline.html)
14:18:55	1337/1337	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c2d-539%22	https://colorlib.com/polygon/octopus/assets/vendor/isotope/jquery.isotope.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/isotope/jquery.isotope.css	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
14:18:55	200719/200719	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c10-33af1%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-1.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/projects/project-1.jpg	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
14:18:55	168766/168766	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c0f-2b7ec%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-5.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/projects/project-5.jpg	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
14:18:55	163503/163503	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c0d-2a07c%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-6.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/projects/project-6.jpg	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
14:18:55	191319/191319	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c0f-30c14%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-7.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/projects/project-7.jpg	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
14:18:56	35631/35631	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c2d-8b2f%22	https://colorlib.com/polygon/octopus/assets/vendor/isotope/jquery.isotope.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/isotope/jquery.isotope.js	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
14:18:56	3582/3582	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1f-dfe%22	https://colorlib.com/polygon/octopus/assets/javascripts/pages/examples.mediagallery.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/pages/examples.mediagallery.js	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
14:18:56	2803/2803	---M--	200	added ('OK')	image/png	etag:%225bc48bee-af3%22	https://colorlib.com/polygon/octopus/assets/images/invoice-logo.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/invoice-logo.png	(from https://colorlib.com/polygon/octopus/pages-invoice.html)
14:18:57	4767/4767	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2015:11:58%20GMT	https://colorlib.com/polygon/octopus/pages-invoice-print.html	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/pages-invoice-print.html	(from https://colorlib.com/polygon/octopus/pages-invoice.html)
14:18:57	1547/1547	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c90-60b%22	https://colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.carousel.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.carousel.css	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
14:18:57	1743/1743	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c90-6cf%22	https://colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.theme.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.theme.css	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
14:18:57	1412/1412	---M--	200	added ('OK')	image/jpeg	etag:%225bc48bf3-584%22	https://colorlib.com/polygon/octopus/assets/images/widget-twitter-profile.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/widget-twitter-profile.jpg	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
14:18:58	414599/414599	---M--	200	added ('OK')	image/jpeg	etag:%225bc48bef-6afb1%22	https://colorlib.com/polygon/octopus/assets/images/blog-image-3.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/blog-image-3.jpg	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
14:18:58	54308/54308	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c8f-d424%22	https://colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.carousel.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.carousel.js	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
14:18:59	576998/576998	---M--	200	added ('OK')	image/jpeg	etag:%225bc48bef-93a0d%22	https://colorlib.com/polygon/octopus/assets/images/blog-image-2.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/blog-image-2.jpg	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
14:18:59	414599/414599	---M--	200	added ('OK')	image/jpeg	etag:%225bc48bf0-6afb1%22	https://colorlib.com/polygon/octopus/assets/images/blog-image-1.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/blog-image-1.jpg	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
14:18:59	1341/1341	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c22-53d%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.widgets.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.widgets.js	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
14:18:59	6004/6004	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c2b-1774%22	https://colorlib.com/polygon/octopus/assets/vendor/store-js/store.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/store-js/store.js	(from https://colorlib.com/polygon/octopus/ui-elements-portlets.html)
14:18:59	418/418	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c23-1a2%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.portlets.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.portlets.js	(from https://colorlib.com/polygon/octopus/ui-elements-portlets.html)
14:19:00	1477/1477	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c5d-5c5%22	https://colorlib.com/polygon/octopus/assets/vendor/pnotify/pnotify.custom.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/pnotify/pnotify.custom.css	(from https://colorlib.com/polygon/octopus/ui-elements-notifications.html)
14:19:00	32780/32780	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c5d-800c%22	https://colorlib.com/polygon/octopus/assets/vendor/pnotify/pnotify.custom.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/pnotify/pnotify.custom.js	(from https://colorlib.com/polygon/octopus/ui-elements-notifications.html)
14:19:00	23726/23726	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c22-5cae%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.notifications.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.notifications.js	(from https://colorlib.com/polygon/octopus/ui-elements-notifications.html)
14:19:00	1527/1527	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2012:45:47%20GMT	https://colorlib.com/polygon/octopus/assets/ajax/ui-elements-modals-ajax.html	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/ajax/ui-elements-modals-ajax.html	(from https://colorlib.com/polygon/octopus/ui-elements-modals.html)
14:19:01	1842/1842	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c24-732%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.modals.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.modals.js	(from https://colorlib.com/polygon/octopus/ui-elements-modals.html)
14:19:01	162068/162068	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c11-27914%22	https://colorlib.com/polygon/octopus/assets/images/projects/project.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/projects/project.jpg	(from https://colorlib.com/polygon/octopus/ui-elements-lightbox.html)
14:19:01	1139/1139	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2012:45:48%20GMT	https://colorlib.com/polygon/octopus/assets/ajax/ui-elements-lightbox-ajax.html	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/ajax/ui-elements-lightbox-ajax.html	(from https://colorlib.com/polygon/octopus/ui-elements-lightbox.html)
14:19:01	3078/3078	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c23-c06%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.lightbox.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.lightbox.js	(from https://colorlib.com/polygon/octopus/ui-elements-lightbox.html)
14:19:02	18451/18451	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48cac-4813%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-nestable/jquery.nestable.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-nestable/jquery.nestable.js	(from https://colorlib.com/polygon/octopus/ui-elements-nestable.html)
14:19:02	625/625	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c23-271%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.nestable.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.nestable.js	(from https://colorlib.com/polygon/octopus/ui-elements-nestable.html)
14:19:02	28038/28038	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48e6f-6d86%22	https://colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/style.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/style.css	(from https://colorlib.com/polygon/octopus/ui-elements-tree-view.html)
14:19:02	100198/100198	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c30-18766%22	https://colorlib.com/polygon/octopus/assets/vendor/jstree/jstree.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jstree/jstree.js	(from https://colorlib.com/polygon/octopus/ui-elements-tree-view.html)
14:19:03	1985/1985	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c22-7c1%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.treeview.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.treeview.js	(from https://colorlib.com/polygon/octopus/ui-elements-tree-view.html)
14:19:03	8413/8413	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c22-20dd%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.charts.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.charts.js	(from https://colorlib.com/polygon/octopus/ui-elements-charts.html)
14:19:03	26739/26739	---M--	200	added ('OK')	image/png	etag:%225bc48bf3-6873%22	https://colorlib.com/polygon/octopus/assets/images/device.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/images/device.png	(from https://colorlib.com/polygon/octopus/ui-elements-animations.html)
14:19:03	2889/2889	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c86-b49%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-fileupload/bootstrap-fileupload.min.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-fileupload/bootstrap-fileupload.min.css	(from https://colorlib.com/polygon/octopus/forms-basic.html)
14:19:04	3479/3479	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c85-d97%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-fileupload/bootstrap-fileupload.min.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-fileupload/bootstrap-fileupload.min.js	(from https://colorlib.com/polygon/octopus/forms-basic.html)
14:19:04	18934/18934	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c9d-49f6%22	https://colorlib.com/polygon/octopus/assets/vendor/select2/select2.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/select2/select2.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:04	1118/1118	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c82-45e%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-tagsinput/bootstrap-tagsinput.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-tagsinput/bootstrap-tagsinput.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:04	4359/4359	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48cce-1107%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/css/bootstrap-colorpicker.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/css/bootstrap-colorpicker.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:04	3679/3679	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48d2d-e5f%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-timepicker/css/bootstrap-timepicker.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-timepicker/css/bootstrap-timepicker.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:05	3854/3854	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48d17-f0e%22	https://colorlib.com/polygon/octopus/assets/vendor/dropzone/css/basic.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/dropzone/css/basic.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:05	11953/11953	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48d16-2eb1%22	https://colorlib.com/polygon/octopus/assets/vendor/dropzone/css/dropzone.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/dropzone/css/dropzone.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:05	843/843	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48d23-34b%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/css/bootstrap-markdown.min.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/css/bootstrap-markdown.min.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:05	6579/6579	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48ccb-19b3%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/lib/codemirror.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/codemirror/lib/codemirror.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:05	1273/1273	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48cc2-4f9%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/theme/monokai.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/codemirror/theme/monokai.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:06	145698/145698	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c9c-23922%22	https://colorlib.com/polygon/octopus/assets/vendor/select2/select2.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/select2/select2.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:06	8553/8553	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c33-2169%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-maskedinput/jquery.maskedinput.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-maskedinput/jquery.maskedinput.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:06	20957/20957	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c83-51dd%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-tagsinput/bootstrap-tagsinput.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-tagsinput/bootstrap-tagsinput.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:06	38735/38735	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48cd2-974f%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/js/bootstrap-colorpicker.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/js/bootstrap-colorpicker.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:06	32353/32353	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d30-7e61%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-timepicker/js/bootstrap-timepicker.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-timepicker/js/bootstrap-timepicker.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:07	5456/5456	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d29-1550%22	https://colorlib.com/polygon/octopus/assets/vendor/fuelux/js/spinner.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/fuelux/js/spinner.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:07	61706/61706	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c7f-f10a%22	https://colorlib.com/polygon/octopus/assets/vendor/dropzone/dropzone.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/dropzone/dropzone.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:07	48767/48767	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d25-be7f%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/markdown.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/markdown.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:07	6073/6073	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d24-17b9%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/to-markdown.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/to-markdown.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:07	40644/40644	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d24-9ec4%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/bootstrap-markdown.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/bootstrap-markdown.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:08	300946/300946	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48ccb-49792%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/lib/codemirror.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/codemirror/lib/codemirror.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:08	2319/2319	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48e5f-90f%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/addon/selection/active-line.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/codemirror/addon/selection/active-line.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:08	4766/4766	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48e54-129e%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/addon/edit/matchbrackets.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/codemirror/addon/edit/matchbrackets.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:08	25304/25304	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48e0b-62d8%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/javascript/javascript.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/javascript/javascript.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:09	11632/11632	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48dce-2d70%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/xml/xml.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/xml/xml.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:09	4977/4977	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48db7-1371%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/htmlmixed/htmlmixed.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/htmlmixed/htmlmixed.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
